58;13
141;126
115;72
53;45
217;17
16;48
112;120
14;102
215;113
230;143
4;82
217;175
143;80
111;173
53;48
195;50
184;177
136;23
236;64
194;41
151;186
99;36
24;117
149;41
120;52
195;143
233;187
84;190
182;108
137;37
88;126
84;237
195;139
113;167
29;118
17;162
206;138
34;109
162;109
256;203
235;74
136;72
127;135
220;205
186;113
71;253
47;25
57;79
82;217
33;198
196;496
129;262
59;393
175;314
151;479
81;489
2;391
257;348
55;409
102;335
192;339
1;422
251;266
58;442
158;379
30;380
41;300
249;292
65;322
244;341
136;473
109;359
160;461
192;481
232;318
127;372
33;430
11;374
113;260
37;287
118;291
17;426
37;378
143;505
110;324
243;381
243;465
98;305
50;477
182;473
211;496
28;307
32;463
174;312
128;355
98;486
72;473
94;399
237;384
39;483
51;564
8;608
122;683
209;1010
247;731
206;573
85;901
2;912
136;978
147;946
250;671
98;816
112;572
32;834
30;564
245;674
30;595
96;583
35;753
207;635
127;553
42;942
162;780
105;834
123;784
203;647
154;981
162;587
5;982
52;588
110;784
68;870
36;763
190;804
81;961
155;521
154;619
69;783
60;622
80;791
145;728
176;721
136;1013
129;565
48;946
142;558
2;854
67;781
83;965
219;522
58;1179
77;1098
190;1328
221;1286
22;1656
187;1106
184;1455
128;1235
182;1857
80;1509
84;1387
212;1075
92;1705
211;1533
137;1351
56;1808
20;1988
114;1433
236;1741
157;1491
115;1073
99;1841
169;1595
36;1596
180;1843
170;1081
60;1559
92;1568
20;1247
223;1732
161;1918
60;1813
98;1546
23;1918
1;1428
187;1908
36;1701
161;1280
154;1658
210;1693
207;1630
66;1417
216;1801
90;1641
208;1025
156;1612
108;1905
165;1977
227;1930
110;1994
87;2396
146;3421
48;3011
159;2969
102;2652
13;2238
126;3995
38;3914
213;2845
197;4073
205;3048
76;2071
55;3790
113;2769
238;2254
128;2546
234;2595
238;3348
227;3796
229;2700
244;3892
133;3061
142;4033
123;3173
226;2366
147;3009
140;3424
164;2379
71;2666
119;3617
79;2925
33;3748
209;3404
239;3752
32;2896
216;3644
11;3607
245;2073
181;3272
200;3765
113;4048
113;3166
224;4038
15;3641
173;3705
85;3963
66;2159
202;2160
43;3804
70;3940
350;26
390;195
424;109
489;168
429;195
399;216
386;42
497;10
283;180
371;36
277;16
383;103
267;79
379;65
499;59
368;239
388;189
342;59
340;160
312;14
416;193
460;102
295;125
309;155
318;22
434;220
446;36
431;7
472;251
311;222
442;236
335;223
347;139
504;239
480;138
422;126
301;143
487;125
494;195
429;15
510;167
350;250
365;182
389;175
400;142
262;98
300;124
465;251
380;244
508;230
265;304
407;370
464;381
413;445
499;433
474;426
437;489
395;413
385;375
318;355
418;318
351;355
367;504
398;401
308;356
408;373
441;348
411;264
321;397
280;284
406;321
508;309
263;402
497;502
482;431
351;283
386;501
315;290
462;508
294;284
334;333
412;300
384;317
470;372
451;487
483;409
476;413
287;307
363;365
392;298
337;379
345;295
337;258
466;487
497;406
273;375
404;401
489;293
376;392
358;474
315;743
333;785
329;586
287;682
414;808
481;640
496;824
463;791
513;1018
481;595
277;955
422;769
270;606
374;534
394;554
346;994
483;797
349;959
508;606
497;869
466;854
421;620
339;850
467;1020
404;923
275;978
302;835
386;844
316;926
257;986
468;568
353;883
512;965
283;721
393;647
404;961
505;637
271;758
338;831
264;930
304;743
315;985
317;670
512;811
396;938
504;996
381;980
331;905
354;652
292;795
469;1721
393;1030
401;1636
507;1329
485;2016
433;1705
450;1957
421;1411
379;1809
376;1866
279;1676
499;1805
454;1336
510;1100
321;1704
308;1926
308;1960
264;1320
466;1341
295;1986
392;1718
460;1189
425;1803
419;2024
275;1165
377;1613
373;1210
479;1226
308;1933
342;1638
271;1119
423;1139
407;1759
448;1907
331;1525
467;1393
344;1383
297;1808
380;2044
330;1500
493;1545
492;1547
261;1977
404;1348
294;1929
433;1637
474;1537
490;1643
358;1812
504;1243
378;3611
440;3260
408;2138
459;3173
261;2249
511;3221
374;3492
369;2827
385;2609
306;2210
415;3854
274;3543
324;2418
408;3387
469;2768
359;2590
444;3165
341;3101
503;3257
430;2520
496;2357
329;2973
460;3547
303;3665
264;3132
320;3911
445;3122
452;3570
312;3006
498;2151
424;2955
289;3950
411;3721
316;2621
280;2201
412;4066
316;2447
377;2604
455;3907
446;3765
336;3748
307;4053
465;3194
273;3566
368;3865
484;3016
442;2455
445;3518
288;3679
398;2826
638;233
606;109
534;26
854;125
641;106
583;107
734;120
849;76
515;142
661;67
769;90
625;14
647;8
879;122
844;9
691;136
566;65
944;59
578;244
972;186
624;232
739;23
821;235
544;32
1003;206
949;56
1015;228
588;42
842;76
580;65
794;167
903;151
977;221
614;59
733;221
975;117
936;174
977;205
938;49
833;219
833;131
896;79
998;35
606;44
608;222
611;191
646;31
850;63
933;182
946;27
807;416
873;310
730;336
1006;371
623;436
889;315
798;372
952;270
786;271
697;396
829;430
872;260
698;330
923;292
658;272
606;367
898;471
977;431
674;446
832;423
599;283
672;337
563;298
791;483
947;505
965;469
792;367
629;433
953;313
803;506
828;280
738;459
569;260
722;411
729;327
774;405
848;318
520;511
953;346
645;451
748;513
875;293
919;278
959;266
983;296
833;476
927;470
809;315
927;267
845;344
984;883
603;960
621;762
959;923
593;918
830;860
739;854
685;591
629;711
870;872
664;754
618;662
775;715
690;669
590;694
1018;988
972;843
836;667
963;582
993;965
823;794
570;873
588;830
985;975
551;571
890;806
591;605
906;986
555;973
705;842
1000;667
576;974
618;864
599;689
553;766
961;962
675;885
894;802
909;931
